Season,Home,Away,Week,Team_Possesion,Field_Position,Quarter,To_go,Time_left_Qtr,Penalty_on,Penalty,Penalty_Yards,game_type
2014,GB,NE,13,GB,NE 48,Q3,1 and 10,4:23,GB,Delay of Game,5,REG
2014,GB,NE,13,NE,NE 26,Q3,3 and 6,1:34,GB,Illegal Contact,5,REG
2014,SD,NE,14,NE,NE 49,Q1,1 and 10,8:14,SD,Illegal Use of Hands,5,REG
2014,SD,NE,14,NE,SD 8,Q1,4 and 8,3:29,SD,Defensive Offside,4,REG
2014,SD,NE,14,SD,SD 20,Q1,1 and 10,3:15,NE,Face Mask (15 Yards),15,REG
2014,SD,NE,14,NE,SD 31,Q2,2 and 10,9:55,SD,Defensive Holding,5,REG
2014,SD,NE,14,SD,SD 28,Q2,1 and 10,2:56,SD,Offensive Holding,10,REG
2014,SD,NE,14,SD,SD 9,Q2,2 and 29,2:23,NE,Tripping,10,REG
2014,SD,NE,14,NE,SD 49,Q2,1 and 10,:50,SD,Defensive Pass Interference,17,REG
2014,SD,NE,14,NE,NE 44,Q3,1 and 10,8:21,NE,False Start,5,REG
2014,SD,NE,14,NE,NE 40,Q3,4 and 14,6:55,NE,Unsportsmanlike Conduct,15,REG
2014,SD,NE,14,SD,SD 33,Q3,1 and 10,6:44,NE,Unnecessary Roughness,15,REG
2014,SD,NE,14,SD,NE 32,Q3,1 and 10,4:55,SD,Offensive Pass Interference,10,REG
2014,SD,NE,14,NE,SD 44,Q4,1 and 10,13:34,SD,Defensive Holding,5,REG
2014,SD,NE,14,SD,SD 17,Q4,4 and 6,9:05,NE,Offensive Holding,10,REG
2014,SD,NE,14,NE,NE 23,Q4,2 and 12,4:02,SD,Illegal Contact,5,REG
2014,NE,MIA,15,MIA,MIA 43,Q1,1 and 10,10:14,MIA,Face Mask (15 Yards),15,REG
2014,NE,MIA,15,MIA,MIA 34,Q1,1 and 10,5:46,MIA,False Start,5,REG
2014,NE,MIA,15,MIA,NE 37,Q1,1 and 10,3:52,NE,Defensive Holding,5,REG
2014,NE,MIA,15,NE,NE 45,Q2,1 and 10,13:46,NE,False Start,5,REG
2014,NE,MIA,15,MIA,MIA 10,Q2,1 and 10,12:09,NE,Defensive Pass Interference,6,REG
2014,NE,MIA,15,MIA,PENALTY ,Q2,,9:48,MIA,False Start,5,REG
2014,NE,MIA,15,MIA,MIA 39,Q2,1 and 10,6:03,NE,Defensive Pass Interference,25,REG
2014,NE,MIA,15,NE,NE 36,Q3,2 and 10,8:38,MIA,Illegal Contact,5,REG
2014,NE,MIA,15,MIA,NE 18,Q4,4 and 18,2:36,MIA,False Start,5,REG
2014,NE,MIA,15,NE,NE 47,Q4,1 and 10,1:22,NE,Offensive Holding,10,REG
2014,NYJ,NE,16,NE,NYJ 10,Q2,1 and 10,12:42,NYJ,Illegal Use of Hands,4,REG
2014,NYJ,NE,16,NYJ,NYJ 35,Q2,,,NE,Offensive Holding,8,REG
2014,NYJ,NE,16,NYJ,NE 47,Q2,3 and 7,2:17,NE,Illegal Contact,5,REG
2014,NYJ,NE,16,NE,NE 30,Q3,4 and 11,13:00,NE,Personal Foul,15,REG
2014,NYJ,NE,16,NYJ,NE 46,Q3,1 and 10,11:49,NYJ,Offensive Holding,10,REG
2014,NYJ,NE,16,NE,NE 24,Q4,1 and 10,7:48,NE,Illegal Formation,5,REG
2014,NYJ,NE,16,NE,NYJ 48,Q4,1 and 10,4:03,NE,False Start,5,REG
2014,NE,BUF,17,NE,NE 29,Q1,4 and 1,10:57,BUF,Illegal Block Above the Waist,10,REG
2014,NE,BUF,17,NE,BUF 22,Q1,2 and 8,4:49,BUF,Unnecessary Roughness,9,REG
2014,NE,BUF,17,NE,NE 26,Q2,2 and 4,10:02,NE,Offensive Holding,10,REG
2014,NE,BUF,17,NE,NE 31,Q2,1 and 10,1:05,NE,Offensive Holding,10,REG
2014,NE,BUF,17,BUF,BUF 28,Q3,4 and 13,12:14,NE,Illegal Block Above the Waist,10,REG
2014,NE,BUF,17,NE,BUF 40,Q3,3 and 6,9:35,BUF,Defensive Holding,5,REG
2014,NE,BUF,17,NE,BUF 45,Q4,3 and 11,7:34,BUF,Unnecessary Roughness,15,REG
2014,NE,BUF,17,NE,BUF 46,Q4,3 and 26,6:02,NE,Offensive Holding,10,REG
2014,NE,BUF,17,BUF,BUF 13,Q4,2 and 8,4:08,BUF,False Start,5,REG
2014,NE,BUF,17,BUF,BUF 27,Q4,3 and 6,2:28,NE,Roughing the Passer,15,REG
2015,NE,PIT,1,PIT,NE 32,Q1,2 and 18,11:20,PIT,Offensive Holding,10,REG
2015,NE,PIT,1,NE,NE 34,Q1,1 and 10,9:40,NE,Unnecessary Roughness,15,REG
2015,NE,PIT,1,PIT,PIT 22,Q1,1 and 10,5:54,PIT,Illegal Formation,5,REG
2015,NE,PIT,1,PIT,PIT 31,Q1,4 and 1,3:25,NE,Illegal Block Above the Waist,10,REG
2015,NE,PIT,1,NE,NE 20,Q1,1 and 10,1:14,NE,Offensive Holding,10,REG
2015,NE,PIT,1,PIT,PIT 22,Q2,2 and 5,3:20,PIT,Offensive Holding,10,REG
2015,NE,PIT,1,NE,PIT 29,Q3,1 and 10,11:22,PIT,Defensive Pass Interference,28,REG
2015,NE,PIT,1,PIT,NE 5,Q4,3 and 5,13:36,NE,Defensive Pass Interference,4,REG
2015,NE,PIT,1,PIT,NE 1,Q4,3 and 1,12:49,PIT,False Start,4,REG
2015,NE,PIT,1,NE,PIT 15,Q4,,,PIT,Defensive Holding,5,REG
2015,NE,PIT,1,PIT,PIT 27,Q4,4 and 3,8:36,NE,Offensive Holding,10,REG
2015,NE,PIT,1,NE,NE 24,Q4,4 and 12,7:45,NE,Illegal Formation,5,REG
2015,NE,PIT,1,NE,NE 11,Q4,2 and 6,6:29,PIT,Defensive Holding,5,REG
2015,NE,PIT,1,NE,NE 33,Q4,4 and 4,3:09,NE,Defensive Holding,10,REG
2015,NE,PIT,1,PIT,NE 39,Q4,1 and 10,1:17,PIT,Illegal Use of Hands,10,REG
2015,BUF,NE,2,NE,NE 22,Q1,4 and 8,8:39,BUF,Illegal Block Above the Waist,10,REG
2015,BUF,NE,2,NE,BUF 10,Q1,1 and 10,5:52,NE,False Start,5,REG
2015,BUF,NE,2,NE,NE 35,Q1,,,BUF,Offensive Holding,10,REG
2015,BUF,NE,2,BUF,BUF 1,Q1,4 and 19,1:46,BUF,Delay of Game,0,REG
2015,BUF,NE,2,BUF,BUF 1,Q1,4 and 19,1:41,BUF,Personal Foul,14,REG
2015,BUF,NE,2,NE,BUF 15,Q1,,,BUF,Taunting,15,REG
2015,BUF,NE,2,BUF,BUF 20,Q2,4 and 10,11:15,NE,Running Into the Kicker,5,REG
2015,BUF,NE,2,NE,BUF 48,Q2,1 and 10,10:37,BUF,Unnecessary Roughness,15,REG
2015,BUF,NE,2,BUF,NE 48,Q2,1 and 10,6:38,BUF,Illegal Formation,5,REG
2015,BUF,NE,2,BUF,NE 48,Q2,2 and 10,5:22,NE,Defensive Pass Interference,39,REG
2015,BUF,NE,2,BUF,NE 15,Q2,,,NE,Taunting,15,REG
2015,BUF,NE,2,NE,NE 22,Q2,3 and 8,4:50,BUF,Defensive Holding,5,REG
2015,BUF,NE,2,NE,NE 27,Q2,1 and 10,4:20,NE,Offensive Holding,10,REG
2015,BUF,NE,2,NE,NE 34,Q2,1 and 10,:05,NE,Offensive 12 On-field,5,REG
2015,BUF,NE,2,NE,NE 20,Q3,2 and 10,14:56,NE,Offensive Holding,10,REG
2015,BUF,NE,2,NE,NE 29,Q3,3 and 1,13:55,NE,False Start,5,REG
2015,BUF,NE,2,NE,BUF 8,Q3,1 and 8,11:16,NE,False Start,5,REG
2015,BUF,NE,2,BUF,BUF 22,Q3,1 and 10,9:56,BUF,Offensive Pass Interference,10,REG
2015,BUF,NE,2,BUF,BUF 12,Q3,1 and 20,9:47,BUF,Unsportsmanlike Conduct,9,REG
2015,BUF,NE,2,BUF,BUF 34,Q3,1 and 10,8:38,BUF,Offensive Holding,10,REG
2015,BUF,NE,2,NE,NE 17,Q3,2 and 10,6:32,BUF,Defensive Holding,5,REG
2015,BUF,NE,2,BUF,BUF 10,Q3,4 and 20,1:38,NE,Offensive Holding,10,REG
2015,BUF,NE,2,NE,BUF 44,Q4,2 and 4,10:08,NE,Offensive Pass Interference,10,REG
2015,BUF,NE,2,BUF,NE 47,Q4,1 and 10,7:44,BUF,Illegal Use of Hands,10,REG
2015,BUF,NE,2,NE,NE 32,Q4,1 and 10,3:24,BUF,Defensive Pass Interference,22,REG
2015,NE,JAC,3,JAC,NE 44,Q1,1 and 10,9:11,JAC,Offensive Holding,10,REG
2015,NE,JAC,3,NE,JAC 32,Q1,2 and 10,4:29,NE,Offensive Pass Interference,10,REG
2015,NE,JAC,3,JAC,JAC 23,Q1,3 and 7,1:35,NE,Illegal Contact,5,REG
2015,NE,JAC,3,JAC,NE 17,Q2,3 and 10,10:13,JAC,Illegal Formation,5,REG
2015,NE,JAC,3,NE,JAC 33,Q2,1 and 10,:36,JAC,Roughing the Passer,3,REG
2015,NE,JAC,3,JAC,JAC 23,Q3,4 and 7,10:02,JAC,Delay of Game,5,REG
2015,NE,JAC,3,NE,NE 33,Q3,1 and 10,9:51,NE,Offensive Pass Interference,10,REG
2015,NE,JAC,3,NE,NE 23,Q3,1 and 20,9:36,JAC,Defensive Pass Interference,52,REG
2015,NE,JAC,3,NE,JAC 25,Q3,1 and 10,9:28,JAC,Defensive Pass Interference,24,REG
2015,NE,JAC,3,NE,JAC 47,Q3,2 and 3,4:20,JAC,Horse Collar Tackle,15,REG
2015,NE,JAC,3,NE,JAC 1,Q4,1 and 1,4:59,NE,False Start,5,REG
2015,DAL,NE,5,NE,NE 32,Q1,1 and 10,13:58,DAL,Unnecessary Roughness,15,REG
2015,DAL,NE,5,DAL,DAL 28,Q1,3 and 2,7:07,NE,Defensive Holding,5,REG
2015,DAL,NE,5,DAL,DAL 35,Q1,3 and 8,5:20,NE,Neutral Zone Infraction,5,REG
2015,DAL,NE,5,NE,NE 20,Q1,1 and 10,1:46,DAL,Illegal Use of Hands,5,REG
2015,DAL,NE,5,NE,NE 32,Q2,2 and 8,10:30,NE,Offensive Pass Interference,10,REG
2015,DAL,NE,5,DAL,DAL 11,Q2,3 and 12,7:13,DAL,Offensive Holding,5,REG
2015,DAL,NE,5,NE,NE 45,Q2,1 and 10,5:57,DAL,Illegal Use of Hands,5,REG
2015,DAL,NE,5,DAL,DAL 19,Q2,4 and 5,2:11,NE,Offensive Holding,10,REG
2015,DAL,NE,5,NE,NE 20,Q3,1 and 10,15:00,NE,Offensive Holding,10,REG
2015,DAL,NE,5,NE,DAL 16,Q3,2 and 3,10:20,DAL,Illegal Use of Hands,5,REG
2015,DAL,NE,5,DAL,DAL 37,Q3,3 and 8,7:12,NE,Illegal Contact,5,REG
2015,DAL,NE,5,DAL,DAL 42,Q3,1 and 10,7:12,DAL,False Start,5,REG
2015,DAL,NE,5,NE,NE 44,Q4,1 and 10,14:22,NE,Offensive Pass Interference,10,REG
2015,DAL,NE,5,DAL,DAL 20,Q4,1 and 10,12:58,DAL,Offensive Holding,10,REG
2015,DAL,NE,5,NE,DAL 16,Q4,3 and 7,4:49,NE,False Start,5,REG
2015,DAL,NE,5,DAL,NE 11,Q4,2 and 10,1:49,NE,Defensive Holding,5,REG
2015,IND,NE,6,IND,NE 25,Q1,1 and 10,11:23,IND,False Start,5,REG
2015,IND,NE,6,NE,NE 20,Q1,1 and 10,7:16,IND,Defensive Offside,5,REG
2015,IND,NE,6,IND,IND 23,Q1,3 and 7,2:14,IND,False Start,5,REG
2015,IND,NE,6,IND,IND 28,Q1,4 and 2,1:59,NE,Illegal Block Above the Waist,9,REG
2015,IND,NE,6,NE,NE 31,Q2,2 and 14,10:48,IND,Face Mask (15 Yards),15,REG
2015,IND,NE,6,IND,NE 18,Q2,1 and 10,4:36,IND,Offensive Holding,10,REG
2015,IND,NE,6,IND,NE 26,Q2,1 and 18,4:10,NE,Defensive Pass Interference,18,REG
2015,IND,NE,6,NE,IND 31,Q2,3 and 7,:33,NE,Illegal Use of Hands,10,REG
2015,IND,NE,6,NE,IND 22,Q2,1 and 10,:17,IND,Defensive Pass Interference,15,REG
2015,IND,NE,6,NE,IND 7,Q2,1 and 7,:12,NE,Offensive Pass Interference,10,REG
2015,IND,NE,6,IND,IND 24,Q3,1 and 10,8:47,IND,Offensive Holding,10,REG
2015,IND,NE,6,IND,IND 42,Q3,1 and 10,7:13,NE,Illegal Contact,5,REG
2015,IND,NE,6,NE,NE 17,Q3,4 and 3,4:08,IND,Illegal Block Above the Waist,10,REG
2015,IND,NE,6,IND,IND 16,Q4,3 and 14,12:15,IND,Offensive Holding,8,REG
2015,IND,NE,6,IND,IND 13,Q4,4 and 17,11:37,NE,Illegal Block Above the Waist,10,REG
2015,IND,NE,6,IND,IND 28,Q4,1 and 10,8:09,IND,Offensive Holding,10,REG
2015,IND,NE,6,NE,NE 37,Q4,4 and 14,5:20,NE,False Start,5,REG
2015,IND,NE,6,NE,NE 35,Q4,2 and 4,3:24,NE,Delay of Game,5,REG
2015,IND,NE,6,NE,NE 36,Q4,4 and 3,3:13,IND,Offensive Holding,10,REG
2015,NE,NYJ,7,NYJ,NE 12,Q1,2 and 10,8:46,NE,Illegal Use of Hands,5,REG
2015,NE,NYJ,7,NYJ,NE 1,Q2,1 and 1,12:44,NYJ,False Start,4,REG
2015,NE,NYJ,7,NYJ,NYJ 35,Q2,,,NYJ,Low Block,15,REG
2015,NE,NYJ,7,NE,NYJ 29,Q2,1 and 10,3:53,NE,Offensive Holding,10,REG
2015,NE,NYJ,7,NYJ,NE 43,Q4,1 and 10,15:00,NE,Defensive Holding,5,REG
2015,NE,NYJ,7,NYJ,NE 33,Q4,2 and 8,13:52,NE,Defensive Pass Interference,18,REG
2015,NE,NYJ,7,NYJ,NE 32,Q4,1 and 10,:23,NYJ,False Start,5,REG
2015,NE,NYJ,7,NYJ,NE 37,Q4,1 and 10,:01,NYJ,False Start,5,REG
2015,NE,MIA,8,NE,NE 39,Q1,2 and 3,13:14,NE,Illegal Crackback,15,REG
2015,NE,MIA,8,MIA,MIA 29,Q1,3 and 1,9:13,MIA,Offensive Holding,10,REG
2015,NE,MIA,8,MIA,MIA 34,Q1,2 and 10,7:44,MIA,False Start,5,REG
2015,NE,MIA,8,NE,MIA 38,Q1,1 and 10,1:40,NE,Clipping,15,REG
2015,NE,MIA,8,MIA,MIA 29,Q2,4 and 18,8:16,NE,Illegal Block Above the Waist,10,REG
2015,NE,MIA,8,NE,NE 10,Q2,1 and 10,8:04,NE,Ineligible Downfield Pass,5,REG
2015,NE,MIA,8,NE,NE 8,Q2,3 and 12,7:00,MIA,Neutral Zone Infraction,5,REG
2015,NE,MIA,8,NE,NE 27,Q2,3 and 8,5:35,NE,False Start,5,REG
2015,NE,MIA,8,NE,MIA 30,Q2,4 and 1,3:55,NE,False Start,4,REG
2015,NE,MIA,8,MIA,MIA 22,Q2,3 and 8,2:12,MIA,False Start,5,REG
2015,NE,MIA,8,NE,MIA 29,Q2,1 and 10,:42,MIA,Defensive Offside,5,REG
2015,NE,MIA,8,NE,MIA 6,Q2,1 and 6,:34,NE,Offensive Pass Interference,10,REG
2015,NE,MIA,8,NE,NE 31,Q3,1 and 10,11:25,NE,False Start,5,REG
2015,NE,MIA,8,MIA,MIA 22,Q3,2 and 6,5:22,MIA,False Start,5,REG
2015,NE,MIA,8,NE,NE 31,Q4,2 and 9,2:27,MIA,Defensive Offside,5,REG
2015,NE,WAS,9,NE,WAS 23,Q1,3 and 5,9:32,WAS,Unnecessary Roughness,8,REG
2015,NE,WAS,9,NE,WAS 42,Q2,2 and 4,11:19,WAS,Illegal Contact,5,REG
2015,NE,WAS,9,NE,WAS 7,Q2,1 and 7,9:26,NE,Illegal Formation,5,REG
2015,NE,WAS,9,WAS,WAS 22,Q3,3 and 9,6:47,WAS,False Start,4,REG
2015,NE,WAS,9,NE,NE 27,Q3,1 and 10,6:05,NE,Offensive Holding,10,REG
2015,NE,WAS,9,NE,WAS 20,Q4,1 and 10,12:38,NE,Offensive Holding,10,REG
2015,NE,WAS,9,WAS,WAS 29,Q4,3 and 1,11:00,WAS,Offensive Holding,10,REG
2015,NE,WAS,9,WAS,WAS 34,Q4,4 and 8,9:23,NE,Offensive Holding,10,REG
2015,NE,WAS,9,NE,WAS 33,Q4,4 and 9,4:02,NE,Delay of Game,5,REG
2015,NE,WAS,9,WAS,NE 6,Q4,2 and 6,:42,NE,Defensive Holding,3,REG
2015,NYG,NE,10,NE,NYG 4,Q1,1 and 4,7:48,NYG,Defensive 12 On-field,2,REG
2015,NYG,NE,10,NE,NE 35,Q1,,,NYG,Offensive Holding,9,REG
2015,NYG,NE,10,NE,NE 23,Q1,4 and 7,5:02,NYG,Illegal Block Above the Waist,10,REG
2015,NYG,NE,10,NE,NE 18,Q2,3 and 8,8:08,NE,Offensive Pass Interference,9,REG
2015,NYG,NE,10,NE,NE 47,Q2,4 and 3,1:17,NE,Offensive Holding,10,REG
2015,NYG,NE,10,NYG,NYG 41,Q3,3 and 1,12:45,NE,Defensive Pass Interference,15,REG
2015,NYG,NE,10,NYG,NE 44,Q3,1 and 10,12:38,NYG,Illegal Use of Hands,10,REG
2015,NYG,NE,10,NYG,NE 41,Q3,3 and 7,11:21,NE,Defensive Pass Interference,21,REG
2015,NYG,NE,10,NYG,NE 19,Q3,2 and 9,10:50,NYG,False Start,5,REG
2015,NYG,NE,10,NE,NYG 4,Q3,2 and 4,5:31,NYG,Defensive Pass Interference,3,REG
2015,NYG,NE,10,NYG,NYG 37,Q3,2 and 7,3:10,NYG,False Start,5,REG
2015,NYG,NE,10,NYG,NYG 32,Q3,2 and 12,2:43,NE,Defensive Pass Interference,18,REG
2015,NYG,NE,10,NYG,NYG 20,Q4,4 and 10,11:14,NE,Illegal Block Above the Waist,10,REG
2015,NYG,NE,10,NE,NYG 1,Q4,1 and 1,7:09,NE,Offensive Holding,10,REG
2015,NYG,NE,10,NE,NYG 11,Q4,1 and 11,7:07,NYG,Illegal Use of Hands,5,REG
2015,NE,BUF,11,NE,NE 47,Q1,2 and 9,12:04,NE,False Start,5,REG
2015,NE,BUF,11,NE,BUF 46,Q1,3 and 2,11:01,NE,False Start,5,REG
2015,NE,BUF,11,NE,BUF 39,Q1,3 and 9,8:59,BUF,Defensive Pass Interference,14,REG
2015,NE,BUF,11,BUF,NE 47,Q1,3 and 3,2:49,BUF,Illegal Formation,5,REG
2015,NE,BUF,11,NE,NE 20,Q3,1 and 10,15:00,BUF,Defensive Offside,5,REG
2015,NE,BUF,11,NE,NE 31,Q3,1 and 10,14:05,BUF,Unsportsmanlike Conduct,15,REG
2015,NE,BUF,11,NE,NE 39,Q3,3 and 5,3:53,NE,Offensive Holding,10,REG
2015,NE,BUF,11,BUF,BUF 13,Q4,2 and 3,12:46,BUF,Ineligible Downfield Pass,5,REG
2015,NE,BUF,11,BUF,BUF 8,Q4,2 and 8,12:09,NE,Defensive Pass Interference,31,REG
2015,NE,BUF,11,NE,NE 24,Q4,1 and 10,9:28,NE,Offensive Holding,10,REG
2015,DEN,NE,12,NE,DEN 42,Q2,4 and 1,13:33,DEN,Unnecessary Roughness,10,REG
2015,DEN,NE,12,NE,DEN 15,Q2,1 and 10,12:12,DEN,Neutral Zone Infraction,5,REG
2015,DEN,NE,12,NE,NE 21,Q3,2 and 9,14:17,DEN,Roughing the Passer,15,REG
2015,DEN,NE,12,DEN,DEN 28,Q3,3 and 8,10:28,NE,Face Mask (15 Yards),15,REG
2015,DEN,NE,12,DEN,NE 30,Q3,1 and 10,8:11,DEN,Offensive Holding,10,REG
2015,DEN,NE,12,DEN,DEN 3,Q3,1 and 10,5:10,DEN,False Start,1,REG
2015,DEN,NE,12,NE,NE 20,Q4,1 and 10,12:34,NE,Illegal Use of Hands,10,REG
2015,DEN,NE,12,NE,NE 19,Q4,3 and 11,11:40,NE,Offensive Holding,9,REG
2015,DEN,NE,12,NE,NE 25,Q4,3 and 5,5:22,NE,Offensive Pass Interference,10,REG
2015,DEN,NE,12,DEN,NE 7,Q4,2 and 7,1:25,NE,Defensive Holding,3,REG
2015,DEN,NE,12,NE,DEN 48,Q4,1 and 10,:15,DEN,Defensive Holding,5,REG
2015,NE,PHI,13,PHI,PHI 49,Q1,3 and 4,12:51,PHI,Offensive Holding,10,REG
2015,NE,PHI,13,NE,NE 30,Q1,4 and 11,9:26,PHI,Illegal Block Above the Waist,10,REG
2015,NE,PHI,13,PHI,PHI 20,Q1,1 and 10,9:17,PHI,Delay of Game,5,REG
2015,NE,PHI,13,PHI,PHI 15,Q1,1 and 15,9:17,PHI,False Start,5,REG
2015,NE,PHI,13,PHI,PHI 31,Q1,2 and 9,7:57,PHI,Face Mask (15 Yards),15,REG
2015,NE,PHI,13,NE,NE 15,Q2,2 and 15,11:58,PHI,Defensive Pass Interference,42,REG
2015,NE,PHI,13,PHI,PHI 35,Q2,,,NE,Illegal Block Above the Waist,9,REG
2015,NE,PHI,13,NE,NE 25,Q2,1 and 10,:06,PHI,Defensive 12 On-field,5,REG
2015,NE,PHI,13,NE,NE 20,Q3,1 and 10,7:26,NE,Illegal Block Above the Waist,10,REG
2015,NE,PHI,13,PHI,NE 48,Q4,3 and 3,13:07,NE,Defensive Pass Interference,11,REG
2015,NE,PHI,13,PHI,PHI 31,Q4,4 and 13,8:03,PHI,Illegal Formation,5,REG
2015,HOU,NE,14,HOU,HOU 14,Q1,4 and 16,13:16,NE,Illegal Block Above the Waist,10,REG
2015,HOU,NE,14,NE,HOU 6,Q1,2 and 6,8:15,NE,Illegal Formation,5,REG
2015,HOU,NE,14,NE,HOU 2,Q1,3 and 2,7:28,HOU,Roughing the Passer,15,REG
2015,HOU,NE,14,HOU,HOU 41,Q1,3 and 3,5:13,HOU,Unnecessary Roughness,15,REG
2015,HOU,NE,14,NE,HOU 47,Q2,2 and 6,6:05,NE,Offensive Holding,10,REG
2015,HOU,NE,14,HOU,HOU 3,Q2,1 and 10,4:15,HOU,False Start,1,REG
2015,HOU,NE,14,NE,HOU 36,Q3,3 and 8,12:48,HOU,Neutral Zone Infraction,5,REG
2015,HOU,NE,14,HOU,HOU 29,Q3,2 and 1,11:16,NE,Defensive Holding,5,REG
2015,HOU,NE,14,NE,NE 39,Q4,2 and 9,8:36,NE,Offensive Holding,11,REG
2015,HOU,NE,14,NE,NE 28,Q4,2 and 20,8:36,NE,False Start,5,REG
2015,NE,TEN,15,NE,NE 30,Q1,2 and 1,13:04,NE,Offensive Holding,10,REG
2015,NE,TEN,15,TEN,TEN 48,Q1,3 and 14,3:47,TEN,Offensive Holding,10,REG
2015,NE,TEN,15,NE,NE 37,Q1,2 and 10,1:52,NE,Illegal Formation,5,REG
2015,NE,TEN,15,TEN,TEN 31,Q2,3 and 4,14:22,TEN,False Start,5,REG
2015,NE,TEN,15,NE,NE 45,Q2,3 and 3,3:47,NE,False Start,5,REG
2015,NE,TEN,15,NE,NE 41,Q3,1 and 10,7:26,TEN,Unnecessary Roughness,14,REG
2015,NE,TEN,15,TEN,TEN 22,Q3,3 and 8,4:24,NE,Defensive Holding,5,REG
2015,NE,TEN,15,NE,NE 24,Q4,3 and 6,8:24,NE,Offensive Pass Interference,10,REG
2015,NYJ,NE,16,NE,NE 26,Q1,3 and 8,2:05,NYJ,Encroachment,5,REG
2015,NYJ,NE,16,NYJ,NE 43,Q2,4 and 9,14:51,NYJ,Illegal Use of Hands,5,REG
2015,NYJ,NE,16,NYJ,NE 30,Q3,2 and 8,10:29,NYJ,Offensive Holding,10,REG
2015,NYJ,NE,16,NYJ,NYJ 41,Q3,1 and 10,2:02,NYJ,False Start,5,REG
2015,NYJ,NE,16,NE,NE 42,Q4,2 and 10,8:15,NYJ,Defensive Pass Interference,9,REG
2015,NYJ,NE,16,NYJ,NYJ 26,Q4,3 and 4,1:25,NE,Defensive Pass Interference,7,REG
2015,NYJ,NE,16,NYJ,NE 49,Q4,4 and 8,:34,NYJ,Delay of Game,5,REG
2015,MIA,NE,17,MIA,NE 18,Q1,2 and 5,9:14,MIA,False Start,5,REG
2015,MIA,NE,17,MIA,MIA 25,Q1,2 and 5,4:01,NE,Defensive Offside,4,REG
2015,MIA,NE,17,NE,NE 41,Q2,2 and 5,13:51,NE,Offensive Holding,10,REG
2015,MIA,NE,17,NE,MIA 32,Q2,2 and 8,11:30,MIA,Encroachment,5,REG
2015,MIA,NE,17,NE,NE 34,Q2,2 and 11,5:24,MIA,Defensive Holding,5,REG
2015,MIA,NE,17,NE,NE 47,Q2,3 and 2,4:18,MIA,Neutral Zone Infraction,5,REG
2015,MIA,NE,17,NE,MIA 48,Q2,1 and 10,3:53,MIA,Defensive Pass Interference,24,REG
2015,MIA,NE,17,NE,MIA 6,Q3,1 and 6,12:59,MIA,Illegal Use of Hands,4,REG
2015,MIA,NE,17,MIA,NE 40,Q3,4 and 9,7:53,MIA,Delay of Game,5,REG
2015,MIA,NE,17,NE,NE 19,Q3,3 and 11,7:07,MIA,Roughing the Passer,15,REG
2015,MIA,NE,17,NE,NE 43,Q3,3 and 1,6:16,NE,Offensive Pass Interference,10,REG
2015,MIA,NE,17,MIA,NE 48,Q3,2 and 10,3:31,MIA,Face Mask (15 Yards),15,REG
2015,MIA,NE,17,NE,NE 41,Q3,3 and 8,1:25,NE,False Start,5,REG
2015,MIA,NE,17,MIA,NE 15,Q4,,13:18,NE,Running Into the Kicker,5,REG
2015,MIA,NE,17,MIA,NE 45,Q4,4 and 7,13:04,NE,Offensive Holding,4,REG
2015,MIA,NE,17,NE,NE 7,Q4,4 and 23,5:05,NE,False Start,3,REG
2015,MIA,NE,17,NE,NE 4,Q4,4 and 26,4:49,MIA,Offensive Holding,10,REG
2016,ARI,NE,1,ARI,ARI 49,Q1,4 and 1,12:09,ARI,Delay of Game,5,REG
2016,ARI,NE,1,NE,NE 37,Q1,1 and 10,10:29,NE,Offensive Holding,9,REG
2016,ARI,NE,1,NE,NE 30,Q1,3 and 9,4:57,ARI,Neutral Zone Infraction,5,REG
2016,ARI,NE,1,NE,NE 16,Q2,1 and 10,12:22,NE,False Start,5,REG
2016,ARI,NE,1,NE,NE 41,Q2,3 and 9,10:32,ARI,Unsportsmanlike Conduct,15,REG
2016,ARI,NE,1,NE,NE 32,Q2,2 and 9,:47,NE,Tripping,10,REG
2016,ARI,NE,1,NE,NE 25,Q2,2 and 16,:39,NE,Offensive Holding,10,REG
2016,ARI,NE,1,NE,ARI 46,Q4,3 and 3,15:00,ARI,Roughing the Passer,15,REG
2016,ARI,NE,1,NE,ARI 25,Q4,3 and 4,13:18,NE,Offensive Holding,10,REG
2016,ARI,NE,1,ARI,ARI 38,Q4,1 and 10,11:13,NE,Defensive Holding,5,REG
2016,ARI,NE,1,ARI,NE 15,Q4,,,NE,Leaping,15,REG
2016,ARI,NE,1,NE,ARI 22,Q4,1 and 10,4:45,NE,Delay of Game,5,REG
2016,ARI,NE,1,NE,NE 35,Q4,,,ARI,Offensive Holding,8,REG
2016,ARI,NE,1,ARI,NE 33,Q4,2 and 9,1:55,ARI,Offensive Holding,10,REG
2016,NE,MIA,2,MIA,MIA 25,Q1,1 and 10,10:53,NE,Defensive Holding,5,REG
2016,NE,MIA,2,NE,MIA 29,Q1,1 and 10,1:12,NE,Offensive Holding,10,REG
2016,NE,MIA,2,NE,MIA 42,Q2,4 and 4,10:18,NE,False Start,5,REG
2016,NE,MIA,2,NE,NE 36,Q2,3 and 5,7:24,MIA,Illegal Use of Hands,5,REG
2016,NE,MIA,2,NE,NE 48,Q2,2 and 10,5:45,MIA,Unnecessary Roughness,15,REG
